DC,first_harmonic_amplitude,first_harmonic_frequency,first_harmonic_phase,modulation_ratio
0.15869562327861786,0.24202494323253632,0.004347825888544321,4.6558403968811035,1.525088906288147
0.1593567132949829,0.2474231719970703,0.004347825888544321,3.2044358253479004,1.5526372194290161
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.22735503315925598,0.3379313349723816,0.004347825888544321,4.675074577331543,1.4863595962524414
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.23361626267433167,0.34959229826927185,0.004347825888544321,2.993748664855957,1.4964381456375122
0.2064961940050125,0.3188486695289612,0.004347825888544321,2.8506922721862793,1.5440897941589355
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.24510864913463593,0.35808828473091125,0.004347825888544321,4.409533500671387,1.4609369039535522
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.3248665928840637,0.45563456416130066,0.004347825888544321,3.5130767822265625,1.402528166770935
0.11247435957193375,0.18140177428722382,0.004347825888544321,3.1412405967712402,1.6128277778625488
0.18460142612457275,0.2786688804626465,0.004347825888544321,4.556778907775879,1.509570598602295
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.35634052753448486,0.48678627610206604,0.004347825888544321,-1.4640532732009888,1.3660705089569092
0.1363067626953125,0.2170804738998413,0.004347825888544321,2.8759756088256836,1.5925877094268799
0.21782806515693665,0.3233634829521179,0.004347825888544321,3.385000705718994,1.4844895601272583
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.12390746921300888,0.10131698846817017,0.017391303554177284,3.446546792984009,0.817682683467865
0.2603260278701782,0.3787587583065033,0.004347825888544321,-1.3158553838729858,1.4549400806427002
0.1820651739835739,0.2747914493083954,0.004347825888544321,4.144877910614014,1.5093026161193848
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.09601448476314545,0.15442845225334167,0.004347825888544321,4.171387672424316,1.6083869934082031
0.3437364399433136,0.23049598932266235,0.017391303554177284,4.663828372955322,0.6705602407455444
0.0653935894370079,0.09363766014575958,0.008695651777088642,4.444958209991455,1.4319088459014893
0.08104179054498672,0.1359041929244995,0.004347825888544321,2.6152381896972656,1.676964282989502
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.05960143730044365,0.09938382357358932,0.004347825888544321,-0.6875268220901489,1.667473554611206
0.3284327983856201,0.45834842324256897,0.004347825888544321,3.294947624206543,1.3955622911453247
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.2237318456172943,0.3283413350582123,0.004347825888544321,-1.1507872343063354,1.4675663709640503
0.05868835374712944,0.09901752322912216,0.004347825888544321,3.3801631927490234,1.6871750354766846
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.31539851427078247,0.44572094082832336,0.004347825888544321,-1.3397644758224487,1.4131991863250732
0.19918575882911682,0.2573529779911041,0.008695651777088642,4.123348236083984,1.2920249700546265
0.2874758839607239,0.1943216770887375,0.017391303554177284,0.9735774993896484,0.6759581565856934
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.3003622889518738,0.42665722966194153,0.004347825888544321,-1.2649766206741333,1.4204753637313843
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0570652075111866,0.09736446291208267,0.004347825888544321,-0.426708459854126,1.7061965465545654
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.10289853811264038,0.16653560101985931,0.004347825888544321,4.516730785369873,1.618444800376892
0.1870712786912918,0.29276278614997864,0.004347825888544321,2.834402084350586,1.564979910850525
0.14365749061107635,0.229327991604805,0.004347825888544321,2.7014224529266357,1.596352458000183
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.20452894270420074,0.312129408121109,0.004347825888544321,-0.873883843421936,1.5260891914367676
0.35133108496665955,0.49677416682243347,0.004347825888544321,3.09723162651062,1.4139772653579712
0.28858694434165955,0.41457226872444153,0.004347825888544321,-1.3583122491836548,1.4365593194961548
0.186050683259964,0.29127392172813416,0.004347825888544321,-0.6964524984359741,1.5655622482299805
0.03309420868754387,0.05098041146993637,0.008695651777088642,1.7199965715408325,1.5404632091522217
0.24166664481163025,0.35314980149269104,0.004347825888544321,-1.3134535551071167,1.4613096714019775
0.24202893674373627,0.3541475236415863,0.004347825888544321,-1.280460000038147,1.4632445573806763
0.10471014678478241,0.1676228642463684,0.004347825888544321,-1.5265311002731323,1.6008273363113403
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.18658584356307983,0.28366297483444214,0.004347825888544321,3.7586169242858887,1.5202813148498535
0.16792698204517365,0.04805953428149223,0.03333333507180214,1.8247284889221191,0.28619304299354553
0.14494167268276215,0.23055769503116608,0.004347825888544321,2.7915635108947754,1.5906928777694702
0.26195648312568665,0.3814879357814789,0.004347825888544321,-1.1913601160049438,1.4563027620315552
0.18308846652507782,0.2380058616399765,0.008695651777088642,3.778226852416992,1.2999500036239624
0.13822461664676666,0.218387171626091,0.004347825888544321,4.673866271972656,1.579944133758545
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.166666641831398,0.25528568029403687,0.004347825888544321,-1.2660926580429077,1.5317143201828003
0.24112316966056824,0.3577766716480255,0.004347825888544321,4.559359550476074,1.4837921857833862
0.09601449221372604,0.15469612181186676,0.004347825888544321,-1.129560112953186,1.6111747026443481
0.10524223744869232,0.1461511105298996,0.008695651777088642,4.482818603515625,1.3887115716934204
0.12491835653781891,0.20041990280151367,0.004347825888544321,2.920321464538574,1.6044071912765503
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.11847823858261108,0.18939249217510223,0.004347825888544321,-0.673197865486145,1.5985424518585205
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.2612415552139282,0.33688145875930786,0.008695651777088642,3.367617130279541,1.2895400524139404
0.1689443588256836,0.25981780886650085,0.004347825888544321,3.2726540565490723,1.537889838218689
0.28786230087280273,0.41267889738082886,0.004347825888544321,4.355237007141113,1.433598279953003
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.155995175242424,0.11295612901449203,0.017391303554177284,0.5607050657272339,0.7241001725196838
0.3486096262931824,0.4196244776248932,0.008695651777088642,3.6323013305664062,1.2037087678909302
0.10688405483961105,0.16950881481170654,0.004347825888544321,-0.9175411462783813,1.585913062095642
0.08098582178354263,0.02404204197227955,0.03333333507180214,1.6478139162063599,0.296867311000824
0.32441896200180054,0.4622631072998047,0.004347825888544321,3.394354820251465,1.4248954057693481
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.12789852917194366,0.2061413824558258,0.004347825888544321,-0.6279898881912231,1.6117572784423828
0.20090577006340027,0.3024655878543854,0.004347825888544321,-1.1163266897201538,1.5055097341537476
0.2494400441646576,0.3664073646068573,0.004347825888544321,3.4619662761688232,1.4689196348190308
0.0782608613371849,0.12587739527225494,0.004347825888544321,-1.5062576532363892,1.6084336042404175
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.3052741587162018,0.4467167854309082,0.004347825888544321,2.7744264602661133,1.463329792022705
0.2711956202983856,0.39357689023017883,0.004347825888544321,-1.4123672246932983,1.4512656927108765
0.23496372997760773,0.3487320840358734,0.004347825888544321,-0.9307395219802856,1.484195351600647
0.06485506147146225,0.10745512694120407,0.004347825888544321,-0.7591525316238403,1.6568503379821777
0.3858299255371094,0.44814732670783997,0.008695651777088642,3.8639979362487793,1.161515235900879
0.24655792117118835,0.37329164147377014,0.004347825888544321,-0.5591617822647095,1.5140119791030884
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.15887634456157684,0.24395312368869781,0.004347825888544321,3.950873374938965,1.5354905128479004
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.19436043500900269,0.2964861989021301,0.004347825888544321,3.6391568183898926,1.5254452228546143
0.13224636018276215,0.20684754848480225,0.004347825888544321,-1.4319027662277222,1.5641076564788818
0.2336304634809494,0.34563177824020386,0.004347825888544321,3.3657169342041016,1.4793951511383057
0.18423910439014435,0.28015294671058655,0.004347825888544321,4.419363021850586,1.5205943584442139
0.1405796855688095,0.21985115110874176,0.004347825888544321,-1.5576428174972534,1.5638898611068726
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0826045572757721,0.11548502743244171,0.008695651777088642,4.488092422485352,1.3980467319488525
0.12460386008024216,0.09816929697990417,0.017391303554177284,2.050220012664795,0.7878511548042297
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.10199274122714996,0.16270989179611206,0.004347825888544321,-1.4414712190628052,1.595308542251587
0.062137670814991,0.10421048849821091,0.004347825888544321,-0.7893720865249634,1.6770904064178467
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.2853260338306427,0.41460615396499634,0.004347825888544321,-0.8147882223129272,1.4530961513519287
0.16503621637821198,0.2501147985458374,0.004347825888544321,4.227038860321045,1.515514612197876
0.23205004632472992,0.3478541374206543,0.004347825888544321,3.210756301879883,1.499047875404358
0.3249758183956146,0.21896278858184814,0.017391303554177284,1.4611179828643799,0.6737818121910095
0.25615936517715454,0.37440571188926697,0.004347825888544321,-1.4221280813217163,1.4616124629974365
0.07952897250652313,0.1333416998386383,0.004347825888544321,-0.35743820667266846,1.6766430139541626
0.2498188018798828,0.36394059658050537,0.004347825888544321,-1.3294686079025269,1.4568182229995728
0.026268113404512405,0.04646891728043556,0.004347825888544321,-0.6391335725784302,1.7690237760543823
0.2783771753311157,0.4120578169822693,0.004347825888544321,3.105031967163086,1.4802141189575195
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.28749996423721313,0.4108232259750366,0.004347825888544321,-1.2043744325637817,1.428950548171997
0.32463759183883667,0.45887941122055054,0.004347825888544321,-0.8921374082565308,1.4135128259658813
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.16340577602386475,0.25105786323547363,0.004347825888544321,-1.0631705522537231,1.536407470703125
0.38042593002319336,0.44948017597198486,0.008695651777088642,3.513463020324707,1.1815181970596313
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.27188295125961304,0.07619723677635193,0.03333333507180214,3.612307548522949,0.2802574932575226
0.09456520527601242,0.15345065295696259,0.004347825888544321,4.096122741699219,1.6226967573165894
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.1824275106191635,0.2781503200531006,0.004347825888544321,4.540162086486816,1.5247169733047485
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.17536230385303497,0.2653357684612274,0.004347825888544321,4.611094951629639,1.513071894645691
0.25964537262916565,0.07024765759706497,0.03333333507180214,1.635524868965149,0.27055230736732483
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.27717387676239014,0.39717063307762146,0.004347825888544321,4.593043804168701,1.432929515838623
0.32565051317214966,0.2132396548986435,0.017391303554177284,1.2915581464767456,0.6548113822937012
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.15978258848190308,0.24926863610744476,0.004347825888544321,-0.7781995534896851,1.5600488185882568
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.14692026376724243,0.22723428905010223,0.004347825888544321,-1.3815971612930298,1.5466504096984863
0.34541139006614685,0.48966503143310547,0.004347825888544321,3.0693559646606445,1.417628526687622
0.24583329260349274,0.364932656288147,0.004347825888544321,-1.4865657091140747,1.4844720363616943
0.18478256464004517,0.2782469689846039,0.004347825888544321,4.185152053833008,1.5058075189590454
0.135604590177536,0.21169590950012207,0.004347825888544321,3.4697086811065674,1.561126470565796
0.3108695149421692,0.43662869930267334,0.004347825888544321,-1.3256539106369019,1.4045400619506836
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.07007382065057755,0.10231305658817291,0.008695651777088642,3.2664737701416016,1.4600753784179688
0.2858695089817047,0.41645997762680054,0.004347825888544321,-0.8642929792404175,1.4568184614181519
0.11358693242073059,0.1832309067249298,0.004347825888544321,-0.6377454996109009,1.6131336688995361
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.12699274718761444,0.19736851751804352,0.004347825888544321,-1.5002979040145874,1.5541715621948242
0.07742537558078766,0.12669016420841217,0.004347825888544321,3.2292909622192383,1.6362873315811157
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.14727681875228882,0.20142264664173126,0.008695651777088642,4.665500640869141,1.3676466941833496
0.2547047436237335,0.3720947206020355,0.004347825888544321,3.8893299102783203,1.4608864784240723
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.1423352211713791,0.19218352437019348,0.008695651777088642,4.2722673416137695,1.350217580795288
0.20525360107421875,0.30573412775993347,0.004347825888544321,-1.1182504892349243,1.4895433187484741
0.13931156694889069,0.2160661816596985,0.004347825888544321,-1.385097622871399,1.5509564876556396
0.1704188883304596,0.25863876938819885,0.004347825888544321,3.257730007171631,1.517664909362793
0.11340577155351639,0.18337932229042053,0.004347825888544321,-0.629379153251648,1.6170192956924438
0.08079709112644196,0.13333183526992798,0.004347825888544321,4.4694623947143555,1.6502058506011963
0.1979941725730896,0.30073195695877075,0.004347825888544321,3.325378656387329,1.5188930034637451
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.21503618359565735,0.32318875193595886,0.004347825888544321,-1.0171211957931519,1.5029505491256714
0.3594636023044586,0.435747891664505,0.008695651777088642,3.3430912494659424,1.2122169733047485
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.21630430221557617,0.32162198424339294,0.004347825888544321,4.615560531616211,1.4868959188461304
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.028260791674256325,0.04944764822721481,0.004347825888544321,3.5203373432159424,1.7496908903121948
0.36641767621040344,0.4993435740470886,0.004347825888544321,3.6899561882019043,1.3627715110778809
0.39216503500938416,0.4516669809818268,0.008695651777088642,3.6039791107177734,1.1517268419265747
0.26249995827674866,0.380016028881073,0.004347825888544321,-1.4306992292404175,1.4476803541183472
0.08931158483028412,0.14551307260990143,0.004347825888544321,3.975815773010254,1.6292743682861328
0.24184565246105194,0.3553696274757385,0.004347825888544321,3.936544895172119,1.4694067239761353
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.30923908948898315,0.4400584399700165,0.004347825888544321,4.5300750732421875,1.4230362176895142
0.3305358588695526,0.21737201511859894,0.017391303554177284,1.1918063163757324,0.6576352119445801
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.2550724148750305,0.378844678401947,0.004347825888544321,-0.9673284292221069,1.4852436780929565
0.25053444504737854,0.36690378189086914,0.004347825888544321,3.446676731109619,1.4644843339920044
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.0,0.0,0.0014492754125967622,1.5707963705062866,
0.14235688745975494,0.22414927184581757,0.004347825888544321,3.1342899799346924,1.5745586156845093
0.19474633038043976,0.2894189953804016,0.004347825888544321,-1.4686905145645142,1.4861332178115845
